datetime_utc,ground_station,range_rate
2020-01-01 15:24:30,Argentina,1780.252884403144
2020-01-01 15:25:00,Argentina,2500.3194821816232
2020-01-01 15:25:30,Argentina,3120.2681543607573
2020-01-01 15:26:00,Argentina,3669.0793355513674
2020-01-01 15:26:30,Argentina,4129.853654943114
2020-01-01 15:27:00,Argentina,4529.609169251837
2020-01-01 15:27:30,Argentina,4861.232781626908
2020-01-01 15:56:00,Svalbard,-3807.855457086246
2020-01-01 15:56:30,Svalbard,-3404.4422073306487
2020-01-01 15:57:00,Svalbard,-2938.4114297354986
2020-01-01 15:57:30,Svalbard,-2409.421351530455
2020-01-01 15:58:00,Svalbard,-1832.0549839018122
2020-01-01 15:58:30,Svalbard,-1229.1461929086092
2020-01-01 15:59:00,Svalbard,-574.157857446768
2020-01-01 15:59:30,Svalbard,85.78779362245434
2020-01-01 16:00:00,Svalbard,747.2953525653919
2020-01-01 16:00:30,Svalbard,1358.0864003344116
2020-01-01 16:01:00,Svalbard,2008.5454286515733
2020-01-01 16:01:30,Svalbard,2563.2697224189887
2020-01-01 16:02:00,Svalbard,3064.457754290968
2020-01-01 16:02:30,Svalbard,3503.973745750409
2020-01-01 16:03:00,Svalbard,3920.448451635852
2020-01-01 16:43:30,Antarctica,-7012.224857116986
2020-01-01 16:44:00,Antarctica,-6983.866855165717
2020-01-01 16:44:30,Antarctica,-6946.864761854415
2020-01-01 16:45:00,Antarctica,-6878.788366507636
2020-01-01 16:45:30,Antarctica,-6795.999279457073
2020-01-01 16:46:00,Antarctica,-6654.296551173524
2020-01-01 16:46:30,Antarctica,-6440.4014170469345
2020-01-01 16:47:00,Antarctica,-6101.299425116179
2020-01-01 16:47:30,Antarctica,-5545.985128265925
2020-01-01 16:48:00,Antarctica,-4607.836458577931
2020-01-01 16:48:30,Antarctica,-3109.7637552300484
2020-01-01 16:49:00,Antarctica,-899.0587947684965
2020-01-01 16:49:30,Antarctica,1567.5064810029314
2020-01-01 16:50:00,Antarctica,3595.851549871388
2020-01-01 16:50:30,Antarctica,4923.2912332409705
2020-01-01 16:51:00,Antarctica,5733.111934570478
2020-01-01 16:51:30,Antarctica,6212.058334391469
2020-01-01 16:52:00,Antarctica,6511.163999663129
2020-01-01 16:52:30,Antarctica,6694.340749773513
2020-01-01 16:53:00,Antarctica,6818.0890705159
2020-01-01 16:53:30,Antarctica,6895.530936296055
2020-01-01 16:54:00,Antarctica,6947.826470259291
2020-01-01 16:54:30,Antarctica,6972.34827844035
2020-01-01 16:55:00,Antarctica,7002.498267602776
2020-01-01 17:31:30,Svalbard,-4946.084005516705
2020-01-01 17:32:00,Svalbard,-4674.02610270295
2020-01-01 17:32:30,Svalbard,-4305.993634308954
2020-01-01 17:33:00,Svalbard,-3856.366421163728
2020-01-01 17:33:30,Svalbard,-3375.086102627346
2020-01-01 17:34:00,Svalbard,-2771.1705751733984
2020-01-01 17:34:30,Svalbard,-2120.2432981018474
2020-01-01 17:35:00,Svalbard,-1378.7086255785466
2020-01-01 17:35:30,Svalbard,-596.3306824444189
2020-01-01 17:36:00,Svalbard,198.79888130234824
2020-01-01 17:36:30,Svalbard,999.5589272236851
2020-01-01 17:37:00,Svalbard,1779.4242421157503
2020-01-01 17:37:30,Svalbard,2468.9819728161133
2020-01-01 17:38:00,Svalbard,3101.765356358756
2020-01-01 17:38:30,Svalbard,3655.4983423029994
