datetime_utc,ground_station,range
2020-01-01 18:18:30,Antarctica,2282414.612831206
2020-01-01 18:19:00,Antarctica,2088837.6962467919
2020-01-01 18:19:30,Antarctica,1900381.4609914084
2020-01-01 18:20:00,Antarctica,1718973.4908762581
2020-01-01 18:20:30,Antarctica,1547329.906283429
2020-01-01 18:21:00,Antarctica,1389297.9834222354
2020-01-01 18:21:30,Antarctica,1250255.4687374479
2020-01-01 18:22:00,Antarctica,1137366.8306852125
2020-01-01 18:22:30,Antarctica,1059167.5911417995
2020-01-01 18:23:00,Antarctica,1023728.241112549
2020-01-01 18:23:30,Antarctica,1035484.3019848353
2020-01-01 18:24:00,Antarctica,1092897.386100225
2020-01-01 18:24:30,Antarctica,1189312.8625753953
2020-01-01 18:25:00,Antarctica,1316090.685229503
2020-01-01 18:25:30,Antarctica,1465247.6437411169
2020-01-01 18:26:00,Antarctica,1630509.6528129356
2020-01-01 18:26:30,Antarctica,1807304.231722408
2020-01-01 18:27:00,Antarctica,1992391.6071232462
2020-01-01 18:27:30,Antarctica,2183482.3154374296
2020-01-01 18:28:00,Antarctica,2378941.069394642
2020-01-01 18:28:30,Antarctica,2577579.4385604
2020-01-01 19:06:30,Svalbard,2659006.3695909334
2020-01-01 19:07:00,Svalbard,2479583.5897773607
2020-01-01 19:07:30,Svalbard,2305280.040985636
2020-01-01 19:08:00,Svalbard,2137563.857771315
2020-01-01 19:08:30,Svalbard,1978320.0832757272
2020-01-01 19:09:00,Svalbard,1829961.7737450665
2020-01-01 19:09:30,Svalbard,1695536.24607086
2020-01-01 19:10:00,Svalbard,1578777.2803584007
2020-01-01 19:10:30,Svalbard,1484009.7388643757
2020-01-01 19:11:00,Svalbard,1415778.4760151606
2020-01-01 19:11:30,Svalbard,1378120.2397699927
2020-01-01 19:12:00,Svalbard,1373605.6210613637
2020-01-01 19:12:30,Svalbard,1402571.0405406703
2020-01-01 19:13:00,Svalbard,1463011.6904356398
2020-01-01 19:13:30,Svalbard,1551204.367387443
2020-01-01 19:14:00,Svalbard,1662663.96361468
2020-01-01 19:14:30,Svalbard,1792959.694654687
2020-01-01 19:15:00,Svalbard,1938181.4841850046
2020-01-01 19:15:30,Svalbard,2095098.0500842498
2020-01-01 19:16:00,Svalbard,2261134.0788925127
2020-01-01 19:16:30,Svalbard,2434272.468183463
2020-01-01 19:17:00,Svalbard,2612941.840248725
2020-01-01 19:51:30,Antarctica,2611033.0059241713
2020-01-01 19:52:00,Antarctica,2420558.299269064
2020-01-01 19:52:30,Antarctica,2234700.84853392
2020-01-01 19:53:00,Antarctica,2054949.0722978387
2020-01-01 19:53:30,Antarctica,1883280.5473478423
2020-01-01 19:54:00,Antarctica,1722332.7807337337
2020-01-01 19:54:30,Antarctica,1575599.6064353785
2020-01-01 19:55:00,Antarctica,1447595.7747254919
2020-01-01 19:55:30,Antarctica,1343843.559412184
2020-01-01 19:56:00,Antarctica,1270424.1560376182
2020-01-01 19:56:30,Antarctica,1232853.1993970785
2020-01-01 19:57:00,Antarctica,1234447.6740063922
2020-01-01 19:57:30,Antarctica,1275055.494832648
2020-01-01 19:58:00,Antarctica,1351118.1037911675
2020-01-01 19:58:30,Antarctica,1457013.6993641185
2020-01-01 19:59:00,Antarctica,1586672.8014535357
2020-01-01 19:59:30,Antarctica,1734645.2081935524
2020-01-01 20:00:00,Antarctica,1896502.0135630006
2020-01-01 20:00:30,Antarctica,2068826.105962631
2020-01-01 20:01:00,Antarctica,2249040.9220773457
2020-01-01 20:01:30,Antarctica,2435214.629279911
2020-01-01 20:02:00,Antarctica,2625892.1949891998
2020-01-01 20:41:30,Svalbard,2627836.5932614757
2020-01-01 20:42:00,Svalbard,2426950.5618948126
2020-01-01 20:42:30,Svalbard,2227994.0745320194
2020-01-01 20:43:00,Svalbard,2031786.107918351
2020-01-01 20:43:30,Svalbard,1839458.5108533977
2020-01-01 20:44:00,Svalbard,1652617.6857150202
2020-01-01 20:44:30,Svalbard,1473600.3510039898
2020-01-01 20:45:00,Svalbard,1305870.1195304408
2020-01-01 20:45:30,Svalbard,1154587.3616783505
2020-01-01 20:46:00,Svalbard,1027255.0359722679
2020-01-01 20:46:30,Svalbard,933898.8184027914
2020-01-01 20:47:00,Svalbard,885459.885315119
2020-01-01 20:47:30,Svalbard,889377.0972434584
2020-01-01 20:48:00,Svalbard,945009.8106119197
2020-01-01 20:48:30,Svalbard,1044084.2131961739
2020-01-01 20:49:00,Svalbard,1175589.7583522697
2020-01-01 20:49:30,Svalbard,1329832.5580868258
2020-01-01 20:50:00,Svalbard,1499684.2469405981
2020-01-01 20:50:30,Svalbard,1680272.3429834538
2020-01-01 20:51:00,Svalbard,1868327.8713668783
2020-01-01 20:51:30,Svalbard,2061640.000708802
2020-01-01 20:52:00,Svalbard,2258683.7067625704
2020-01-01 20:52:30,Svalbard,2458379.980709015
2020-01-01 20:53:00,Svalbard,2659944.6103878184
2020-01-01 21:25:00,Antarctica,2590424.663778922
2020-01-01 21:25:30,Antarctica,2396983.0625098934
2020-01-01 21:26:00,Antarctica,2207693.622959077
2020-01-01 21:26:30,Antarctica,2023962.7340987774
2020-01-01 21:27:00,Antarctica,1847684.6386474976
2020-01-01 21:27:30,Antarctica,1681431.6784874978
2020-01-01 21:28:00,Antarctica,1528692.2926163706
2020-01-01 21:28:30,Antarctica,1394111.12689821
2020-01-01 21:29:00,Antarctica,1283582.8676164409
2020-01-01 21:29:30,Antarctica,1203886.8923760862
2020-01-01 21:30:00,Antarctica,1161481.1814424621
2020-01-01 21:30:30,Antarctica,1160507.0406223682
2020-01-01 21:31:00,Antarctica,1201063.0178430045
2020-01-01 21:31:30,Antarctica,1279160.3667787027
2020-01-01 21:32:00,Antarctica,1388398.0987651215
2020-01-01 21:32:30,Antarctica,1521976.7452631674
2020-01-01 21:33:00,Antarctica,1673947.7067712636
2020-01-01 21:33:30,Antarctica,1839609.1946688718
2020-01-01 21:34:00,Antarctica,2015425.0825959693
2020-01-01 21:34:30,Antarctica,2198787.0658876165
2020-01-01 21:35:00,Antarctica,2387774.990450013
2020-01-01 21:35:30,Antarctica,2580964.139632902
2020-01-01 22:16:00,Svalbard,2717583.831277093
2020-01-01 22:16:30,Svalbard,2507369.016693229
2020-01-01 22:17:00,Svalbard,2297479.8344665575
2020-01-01 22:17:30,Svalbard,2088281.4079421002
2020-01-01 22:18:00,Svalbard,1880274.5164910147
2020-01-01 22:18:30,Svalbard,1674177.0952541062
2020-01-01 22:19:00,Svalbard,1471069.4515572386
2020-01-01 22:19:30,Svalbard,1272665.153715692
2020-01-01 22:20:00,Svalbard,1081839.3944647086
2020-01-01 22:20:30,Svalbard,903689.2182572164
2020-01-01 22:21:00,Svalbard,747604.617541139
2020-01-01 22:21:30,Svalbard,630437.8799431471
2020-01-01 22:22:00,Svalbard,576599.1029908452
2020-01-01 22:22:30,Svalbard,603361.3960184269
2020-01-01 22:23:00,Svalbard,701548.5485438721
2020-01-01 22:23:30,Svalbard,846594.0550262375
2020-01-01 22:24:00,Svalbard,1018564.1448815671
2020-01-01 22:24:30,Svalbard,1205858.4661741322
2020-01-01 22:25:00,Svalbard,1402195.4335882221
2020-01-01 22:25:30,Svalbard,1604090.3921568913
2020-01-01 22:26:00,Svalbard,1809506.3467637482
2020-01-01 22:26:30,Svalbard,2017182.8754098378
2020-01-01 22:27:00,Svalbard,2226296.596466271
2020-01-01 22:27:30,Svalbard,2436282.054769023
2020-01-01 22:28:00,Svalbard,2646732.7629280775
2020-01-01 22:58:30,Antarctica,2565197.8180176658
2020-01-01 22:59:00,Antarctica,2360042.933324062
2020-01-01 22:59:30,Antarctica,2156863.1930801393
2020-01-01 23:00:00,Antarctica,1956535.2699509976
2020-01-01 23:00:30,Antarctica,1760292.3873990339
2020-01-01 23:01:00,Antarctica,1569924.2715541977
2020-01-01 23:01:30,Antarctica,1388102.7138478642
2020-01-01 23:02:00,Antarctica,1218902.0294867356
2020-01-01 23:02:30,Antarctica,1068562.0491829964
2020-01-01 23:03:00,Antarctica,946314.9018451312
2020-01-01 23:03:30,Antarctica,864319.7222708655
2020-01-01 23:04:00,Antarctica,834619.9732692874
2020-01-01 23:04:30,Antarctica,862660.6769220593
2020-01-01 23:05:00,Antarctica,943272.9332779439
2020-01-01 23:05:30,Antarctica,1064499.504187225
2020-01-01 23:06:00,Antarctica,1214120.467387366
2020-01-01 23:06:30,Antarctica,1382809.5868705742
2020-01-01 23:07:00,Antarctica,1564251.6739217655
2020-01-01 23:07:30,Antarctica,1754322.2396040473
2020-01-01 23:08:00,Antarctica,1950318.0786762924
2020-01-01 23:08:30,Antarctica,2150429.8466477245
2020-01-01 23:09:00,Antarctica,2353412.120310053
2020-01-01 23:09:30,Antarctica,2558381.420906711
2020-01-01 23:50:30,Svalbard,2711110.8102633287
2020-01-01 23:51:00,Svalbard,2500890.9140547877
2020-01-01 23:51:30,Svalbard,2291175.9973979155
2020-01-01 23:52:00,Svalbard,2082386.0843044468
2020-01-01 23:52:30,Svalbard,1875100.4189848308
2020-01-01 23:53:00,Svalbard,1670152.1970212727
2020-01-01 23:53:30,Svalbard,1468795.8281084879
2020-01-01 23:54:00,Svalbard,1273014.39616839
2020-01-01 23:54:30,Svalbard,1086104.5471632646
2020-01-01 23:55:00,Svalbard,913799.6263707597
2020-01-01 23:55:30,Svalbard,766274.2077030232
2020-01-01 23:56:00,Svalbard,660565.1508557865
2020-01-01 23:56:30,Svalbard,618641.2898937265
2020-01-01 23:57:00,Svalbard,652960.6817675689
2020-01-01 23:57:30,Svalbard,753147.201102388
2020-01-01 23:58:00,Svalbard,897325.4812540443
2020-01-01 23:58:30,Svalbard,1067705.8573052317
2020-01-01 23:59:00,Svalbard,1253508.8741875736
2020-01-01 23:59:30,Svalbard,1448654.1041151937
2020-01-02 00:00:00,Svalbard,1649657.834666446
2020-01-02 00:00:30,Svalbard,1854434.968770837
2020-01-02 00:01:00,Svalbard,2061673.1471921788
2020-01-02 00:01:30,Svalbard,2270504.6152611147
2020-01-02 00:02:00,Svalbard,2480328.5765163647
2020-01-02 00:02:30,Svalbard,2690710.993076742
2020-01-02 00:23:30,Argentina,2556386.2410746356
2020-01-02 00:24:00,Argentina,2370228.219150714
2020-01-02 00:24:30,Argentina,2189462.5370091065
2020-01-02 00:25:00,Argentina,2015782.6112724212
2020-01-02 00:25:30,Argentina,1851418.2608308918
2020-01-02 00:26:00,Argentina,1699298.3958823313
2020-01-02 00:26:30,Argentina,1563209.752491979
2020-01-02 00:27:00,Argentina,1447866.3267206135
2020-01-02 00:27:30,Argentina,1358719.5379954844
2020-01-02 00:28:00,Argentina,1301286.4216349327
2020-01-02 00:28:30,Argentina,1279923.5323290161
2020-01-02 00:29:00,Argentina,1296451.2601757036
2020-01-02 00:29:30,Argentina,1349471.4606001603
2020-01-02 00:30:00,Argentina,1434898.8075138915
2020-01-02 00:30:30,Argentina,1547296.970217851
2020-01-02 00:31:00,Argentina,1681160.4893170523
2020-01-02 00:31:30,Argentina,1831663.0419901672
2020-01-02 00:32:00,Argentina,1994898.9327262612
2020-01-02 00:32:30,Antarctica,2562720.7158748372
2020-01-02 00:33:00,Antarctica,2350974.1987715964
2020-01-02 00:33:30,Argentina,2534131.2885891097
2020-01-02 00:34:00,Antarctica,1929377.5066131763
2020-01-02 00:34:30,Antarctica,1720562.8065945115
2020-01-02 00:35:00,Antarctica,1514176.4209097777
2020-01-02 00:35:30,Antarctica,1311639.7859535692
2020-01-02 00:36:00,Antarctica,1115327.7891776233
2020-01-02 00:36:30,Antarctica,929466.8301375003
2020-01-02 00:37:00,Antarctica,762008.0352216583
2020-01-02 00:37:30,Antarctica,628085.49770507
2020-01-02 00:38:00,Antarctica,552809.68655203
2020-01-02 00:38:30,Antarctica,560405.2723207956
2020-01-02 00:39:00,Antarctica,647940.444537789
2020-01-02 00:39:30,Antarctica,789163.3957768676
2020-01-02 00:40:00,Antarctica,960554.3222117232
2020-01-02 00:40:30,Antarctica,1148535.2657701075
2020-01-02 00:41:00,Antarctica,1346004.3886436715
2020-01-02 00:41:30,Antarctica,1549156.4078342493
2020-01-02 00:42:00,Antarctica,1755829.975166822
2020-01-02 00:42:30,Antarctica,1964717.8072475728
2020-01-02 00:43:00,Antarctica,2174980.9527538866
2020-01-02 00:43:30,Antarctica,2386051.1347579313
2020-01-02 00:44:00,Antarctica,2597524.0829371377
2020-01-02 00:53:00,Australia,2587298.553681332
2020-01-02 00:53:30,Australia,2409816.0498626754
2020-01-02 00:54:00,Australia,2238251.4728651685
2020-01-02 00:54:30,Australia,2074306.0483956027
2020-01-02 00:55:00,Australia,1920157.5603602137
2020-01-02 00:55:30,Australia,1778570.1084840186
2020-01-02 00:56:00,Australia,1652975.3313340032
2020-01-02 00:56:30,Australia,1547453.4923267802
2020-01-02 00:57:00,Australia,1466500.2413952106
2020-01-02 00:57:30,Australia,1414465.4432803881
2020-01-02 00:58:00,Australia,1394679.1832926373
2020-01-02 00:58:30,Australia,1408552.630113803
2020-01-02 00:59:00,Australia,1455137.3356698875
2020-01-02 00:59:30,Australia,1531429.9044206056
2020-01-02 01:00:00,Australia,1633220.068792801
