datetime_utc,x,y,z,vx,vy,vz
2020-01-01 03:26:00,1657026.255440359,4216649.394478836,5219383.272560706,3439.405857748632,4683.826815712293,-4881.659234408221
2020-01-01 03:27:00,1857736.4704704087,4490754.168096232,4915051.827317221,3313.3980443391324,4368.798660313106,-5248.861416741324
2020-01-01 03:28:00,2053179.1156235677,4742389.452970274,4590639.372100656,3169.688164803625,4035.6079280123618,-5592.723760832244
2020-01-01 03:29:00,2239562.783113454,4972523.810252116,4245716.625068591,3016.2155587761213,3684.058679644244,-5915.348829540141
2020-01-01 03:30:00,2414372.309110286,5183304.671241736,3881661.0329630836,2845.5604239393174,3316.1518443147324,-6209.696548447989
2020-01-01 03:31:00,2579741.9592379495,5371267.913843909,3500841.9289095215,2665.845236361764,2934.135141881945,-6476.737273647251
2020-01-01 03:32:00,2734292.717718523,5536975.126162743,3103700.810428761,2474.006595816308,2539.852761000219,-6716.289162941069
2020-01-01 03:33:00,2876493.1266539292,5677346.4535933435,2695226.5586710502,2269.922685043634,2132.6098922431765,-6929.352431737438
2020-01-01 03:34:00,3005236.404286951,5791271.881446736,2273068.4267940586,2057.045344023367,1717.6983574149842,-7110.072595084825
2020-01-01 03:35:00,3121973.7845495455,5882007.711365273,1843720.6215026788,1835.1924498986232,1294.6480714218756,-7258.413061631148
2020-01-01 03:36:00,3227713.663330128,5945590.20604686,1402332.5708064975,1604.1563497700529,863.6566168859376,-7377.399428995877
2020-01-01 03:37:00,3316008.8188220584,5985967.279273943,958071.0949185179,1367.7000212496328,430.44121682665906,-7464.02596942746
2020-01-01 03:38:00,3389557.8881199122,5996417.805431035,509495.87381804903,1123.7715192302023,-5.797144929341448,-7516.2127674164985
2020-01-01 03:39:00,3450587.1205686005,5982102.48287508,58623.414094773776,875.5756256042921,-440.69398168295186,-7538.70391152653
2020-01-01 03:40:00,3495512.368949354,5945428.156519305,-394320.3106722461,623.6417984740937,-874.3067522331552,-7525.980866346983
2020-01-01 03:41:00,3524530.354273046,5880081.289200224,-845241.7176041025,367.09965926115785,-1301.1615562723453,-7479.726680920496
2020-01-01 03:42:00,3540655.5740398844,5789741.487542156,-1291936.7156831257,110.61516634849828,-1727.5184547121057,-7400.646791713496
2020-01-01 03:43:00,3540131.056982335,5674087.21236803,-1733530.8846204088,-145.904211102244,-2142.4204588637726,-7290.074150199886
2020-01-01 03:44:00,3521065.484226366,5530778.599457731,-2164410.312252872,-402.258832997522,-2549.47805512894,-7150.7162785962055
2020-01-01 03:45:00,3490002.342031059,5366735.397978758,-2590073.5296330564,-660.2772075966845,-2945.312618268424,-6973.255463130461
2020-01-01 03:46:00,3442836.472126747,5178794.200312169,-3000722.108556612,-909.6780473911567,-3328.0784286209005,-6774.421147181646
2020-01-01 03:47:00,3380193.597526504,4967324.397624407,-3401952.9666011767,-1157.1485475729814,-3697.3211010216473,-6540.607343221758
2020-01-01 03:48:00,3302621.2086055144,4734919.942121682,-3785855.88630145,-1399.5969863533396,-4051.5086444602157,-6278.044992208355
2020-01-01 03:49:00,3212736.674801507,4481496.070564285,-4155892.822130223,-1637.1239028544107,-4385.364128189535,-5989.246486674693
2020-01-01 03:50:00,3108643.5229041763,4210374.990288158,-4506911.809173747,-1865.2161615464645,-4700.119369025802,-5673.152572680903
2020-01-01 03:51:00,2990278.643458017,3919224.5655321586,-4834833.788978454,-2087.30399685623,-4994.387003404717,-5333.217696521588
2020-01-01 03:52:00,2856732.2148283347,3611042.1701238244,-5143826.819784466,-2299.688726943579,-5267.719939386228,-4970.691091776791
2020-01-01 03:53:00,2714530.761710073,3288484.089657188,-5431690.48713818,-2502.276552816734,-5517.486190703664,-4585.301563085314
2020-01-01 03:54:00,2558653.021811062,2949210.592246674,-5693192.809737619,-2691.6322473704026,-5744.294185471887,-4181.915562027511
2020-01-01 03:55:00,2390527.9553295025,2597864.7869716687,-5930872.450404945,-2872.5688487730845,-5945.079246590707,-3759.204983071237
2020-01-01 03:56:00,2212826.201867651,2237301.433609651,-6144868.76323754,-3038.2763779442503,-6119.89822008789,-3321.7596149343294
2020-01-01 03:57:00,2026923.5347922374,1864486.9217920846,-6331768.760371465,-3193.901160204432,-6268.908422415244,-2865.8185539864057
2020-01-01 03:58:00,1829075.8611524082,1486113.464186546,-6488897.199852554,-3332.4553476767583,-6388.371428483151,-2403.485237120848
2020-01-01 03:59:00,1625673.2031518153,1097444.8600410104,-6620822.188723547,-3458.4971479371834,-6482.571565000077,-1925.6030110649233
2020-01-01 04:00:00,1417080.131632069,706234.1314000969,-6720022.676574973,-3565.924164064773,-6547.793952176815,-1443.2660990178474
2020-01-01 04:01:00,1199543.7288963557,312968.13412573846,-6792320.60343197,-3662.8052184729872,-6584.563650438606,-954.3754395265033
2020-01-01 04:02:00,974554.3487503463,-82724.17394412383,-6834304.473188877,-3740.5563696274585,-6594.223408914644,-460.5804633181494
