datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 13:37:30,Antarctica,-0.5510678258206023,-24.724088421782326
2020-01-01 13:38:00,Antarctica,-8.90780787041827,-25.980721356477968
2020-01-01 13:38:30,Antarctica,-19.67970457253547,-25.96708551153252
2020-01-01 13:39:00,Antarctica,-29.448188651751032,-23.78683806331242
2020-01-01 13:39:30,Antarctica,-39.27118459369478,-21.446623769350655
2020-01-01 13:40:00,Antarctica,-48.7764358606946,-18.160758221284578
2020-01-01 13:40:30,Antarctica,-57.62886186161056,-13.041738409215192
2020-01-01 13:41:00,Antarctica,-66.34205864400373,-9.096497521206095
2020-01-01 13:41:30,Antarctica,-72.94092860517243,-4.680739701783939
2020-01-01 13:42:00,Antarctica,-78.63362722235892,-1.7189123191429085
2020-01-01 13:42:30,Antarctica,-82.88694842524228,1.906475086981087
2020-01-01 13:43:00,Antarctica,-86.96970076036217,5.723049475695397
2020-01-01 13:43:30,Antarctica,-90.06835089734868,7.443354726155396
2020-01-01 13:44:00,Argentina,35.467493985995795,-53.450236500940285
2020-01-01 13:44:30,Argentina,32.22599505151168,-55.91768963035016
2020-01-01 13:45:00,Argentina,29.44364858519459,-56.6965352959334
2020-01-01 13:45:30,Argentina,25.192014800705042,-58.74996321663552
2020-01-01 13:46:00,Argentina,20.102269180785218,-61.062517382887485
2020-01-01 13:46:30,Argentina,12.223457578730946,-62.9227610489664
2020-01-01 13:47:00,Argentina,3.110388609643939,-65.43778599148365
2020-01-01 13:47:30,Argentina,-11.36815955440981,-65.62080314941109
2020-01-01 13:48:00,Argentina,-32.473521425518285,-63.74462030532351
2020-01-01 13:48:30,Argentina,-54.073873783118145,-58.40874818305577
2020-01-01 13:49:00,Argentina,-72.4184989544598,-46.01583696947229
2020-01-01 13:49:30,Argentina,-85.82323169521239,-28.82000084626161
2020-01-01 13:50:00,Argentina,-94.89841193676989,-9.367209780515488
2020-01-01 13:50:30,Argentina,-101.93405576438876,7.200330076227039
2020-01-01 13:51:00,Argentina,-106.56995159317745,19.550698624796723
2020-01-01 13:51:30,Argentina,-111.35483835693522,26.82120091274483
2020-01-01 13:52:00,Argentina,-113.17228776884477,33.89985591227405
2020-01-01 13:52:30,Argentina,-116.00208475614998,38.50731357925906
2020-01-01 13:53:00,Argentina,-117.9593226894797,42.144411069662794
2020-01-01 13:53:30,Argentina,-120.79356306898113,45.01039474912422
2020-01-01 13:54:00,Argentina,-121.38130850564971,47.99640448018544
2020-01-01 13:54:30,Argentina,-123.80648037181476,50.215567133675144
2020-01-01 13:55:00,Argentina,-123.7062645298984,52.57462424848013
2020-01-01 13:55:30,Argentina,-125.2414065640391,54.30498041623197
2020-01-01 14:19:30,Svalbard,-176.80110711669542,11.093395500245677
2020-01-01 14:20:00,Svalbard,179.12822359294614,10.784940073184643
2020-01-01 14:20:30,Svalbard,173.72457052980582,13.44604257587138
2020-01-01 14:21:00,Svalbard,169.39631743118386,14.811070258521468
2020-01-01 14:21:30,Svalbard,164.23376670816103,15.457535874678138
2020-01-01 14:22:00,Svalbard,157.87807397176533,15.771587266824303
2020-01-01 14:22:30,Svalbard,153.2015361350967,15.620524198879814
2020-01-01 14:23:00,Svalbard,146.79283848691284,16.017045361644783
2020-01-01 14:23:30,Svalbard,140.84917184765075,15.486481990955852
2020-01-01 14:24:00,Svalbard,135.50659241895016,15.696992809766208
2020-01-01 14:24:30,Svalbard,130.62653240348743,14.084913830179632
2020-01-01 14:25:00,Svalbard,125.67630733626473,12.424445067829865
2020-01-01 14:25:30,Svalbard,121.58708765732698,12.30887541051226
2020-01-01 14:26:00,Svalbard,116.80258583741514,9.621964891169974
2020-01-01 14:53:00,Australia,-2.19996063513734,11.63853363341522
2020-01-01 14:53:30,Australia,-3.8682082454083186,6.786687657583393
2020-01-01 14:54:00,Australia,-5.653547439851473,1.2800199587697674
2020-01-01 14:54:30,Australia,-8.911059133814557,-1.404321774997734
2020-01-01 14:55:00,Australia,-11.315064311347331,-6.996467300640108
2020-01-01 14:55:30,Australia,-14.49643428069231,-10.433126197697947
2020-01-01 14:56:00,Australia,-17.85625756358632,-14.376946030018598
2020-01-01 15:09:00,Antarctica,49.09016955834231,-17.225426804876935
2020-01-01 15:09:30,Antarctica,46.91666561628793,-17.808097769657607
2020-01-01 15:10:00,Antarctica,46.655144341197854,-20.83948953270516
2020-01-01 15:10:30,Antarctica,44.4978348649356,-22.687948955843254
2020-01-01 15:11:00,Antarctica,42.753076707050695,-26.157236397930063
