datetime_utc,ground_station,range_rate
2020-01-01 13:22:30,Australia,7047.148747234373
2020-01-01 13:23:00,Australia,7064.372858149687
2020-01-01 13:23:30,Australia,7071.92950076453
2020-01-01 13:32:30,Antarctica,-6147.945219337171
2020-01-01 13:33:00,Antarctica,-6034.9440439598575
2020-01-01 13:33:30,Antarctica,-5841.8760065269635
2020-01-01 13:34:00,Antarctica,-5569.719804140062
2020-01-01 13:34:30,Antarctica,-5239.75443929076
2020-01-01 13:35:00,Antarctica,-4821.373112583243
2020-01-01 13:35:30,Antarctica,-4291.123223142884
2020-01-01 13:36:00,Antarctica,-3596.8480125098918
2020-01-01 13:36:30,Antarctica,-2712.371331769207
2020-01-01 13:37:00,Antarctica,-1697.6555175632784
2020-01-01 13:37:30,Antarctica,-507.1142982248265
2020-01-01 13:38:00,Antarctica,693.7867170698561
2020-01-01 13:38:30,Antarctica,1831.1300683524462
2020-01-01 13:39:00,Antarctica,2855.6368012961857
2020-01-01 13:39:30,Antarctica,3697.844375761257
2020-01-01 13:40:00,Antarctica,4381.577626724977
2020-01-01 13:40:30,Antarctica,4903.161554014186
2020-01-01 13:41:00,Antarctica,5295.112035849395
2020-01-01 13:41:30,Antarctica,5611.282779426211
2020-01-01 13:42:00,Antarctica,5849.347524262603
2020-01-01 13:42:30,Antarctica,6067.440739657477
2020-01-01 13:43:00,Antarctica,6184.349606212161
2020-01-01 13:43:30,Antarctica,6291.902066196437
2020-01-01 13:44:00,Argentina,-6850.014836949326
2020-01-01 13:44:30,Argentina,-6741.146484995894
2020-01-01 13:45:00,Argentina,-6567.652165702865
2020-01-01 13:45:30,Argentina,-6260.171244521085
2020-01-01 13:46:00,Argentina,-5807.7119611772605
2020-01-01 13:46:30,Argentina,-5004.832114930784
2020-01-01 13:47:00,Argentina,-3600.8367212474564
2020-01-01 13:47:30,Argentina,-1428.035183445969
2020-01-01 13:48:00,Argentina,1235.6435000270378
2020-01-01 13:48:30,Argentina,3496.447650510456
2020-01-01 13:49:00,Argentina,4943.404733228014
2020-01-01 13:49:30,Argentina,5755.046500737802
2020-01-01 13:50:00,Argentina,6266.3840652663985
2020-01-01 13:50:30,Argentina,6556.501394053369
2020-01-01 13:51:00,Argentina,6736.702686199892
2020-01-01 13:51:30,Argentina,6856.144755476373
2020-01-01 13:52:00,Argentina,6932.7549120342
2020-01-01 13:52:30,Argentina,6962.1568105586675
2020-01-01 13:53:00,Argentina,7007.916350218947
2020-01-01 13:53:30,Argentina,7028.614717080247
2020-01-01 13:54:00,Argentina,7036.082571958636
2020-01-01 14:18:00,Svalbard,-3162.1120884270968
2020-01-01 14:18:30,Svalbard,-2698.7341751253525
2020-01-01 14:19:00,Svalbard,-2204.73891705695
2020-01-01 14:19:30,Svalbard,-1632.5440889993115
2020-01-01 14:20:00,Svalbard,-1039.3713754907453
2020-01-01 14:20:30,Svalbard,-430.5495521483786
2020-01-01 14:21:00,Svalbard,189.01478772664012
2020-01-01 14:21:30,Svalbard,830.2856905142337
2020-01-01 14:22:00,Svalbard,1416.7774133666358
2020-01-01 14:22:30,Svalbard,2000.843045767788
2020-01-01 14:23:00,Svalbard,2522.303833577695
2020-01-01 14:23:30,Svalbard,2988.229243022064
2020-01-01 14:24:00,Svalbard,3441.554657882755
2020-01-01 14:24:30,Svalbard,3824.528898202821
2020-01-01 14:51:30,Australia,-1070.8694973492975
2020-01-01 14:52:00,Australia,-495.0785212972772
2020-01-01 14:52:30,Australia,89.02531487867623
2020-01-01 14:53:00,Australia,678.2607806904589
2020-01-01 14:53:30,Australia,1229.5176570300303
2020-01-01 14:54:00,Australia,1762.801267172698
2020-01-01 14:54:30,Australia,2277.7031918452135
2020-01-01 14:55:00,Australia,2762.6005128843162
2020-01-01 15:07:30,Antarctica,-6939.166589749676
2020-01-01 15:08:00,Antarctica,-6863.111088005075
2020-01-01 15:08:30,Antarctica,-6824.752558694481
2020-01-01 15:09:00,Antarctica,-6730.386982937399
2020-01-01 15:09:30,Antarctica,-6563.666414855381
2020-01-01 15:10:00,Antarctica,-6349.751935510476
2020-01-01 15:10:30,Antarctica,-5989.436573086836
2020-01-01 15:11:00,Antarctica,-5406.294000795798
2020-01-01 15:11:30,Antarctica,-4472.563948421241
2020-01-01 15:12:00,Antarctica,-2957.200079465178
2020-01-01 15:12:30,Antarctica,-775.7617123388752
2020-01-01 15:13:00,Antarctica,1621.2983839084802
2020-01-01 15:13:30,Antarctica,3577.867803886587
2020-01-01 15:14:00,Antarctica,4880.410589120904
2020-01-01 15:14:30,Antarctica,5667.571621697681
2020-01-01 15:15:00,Antarctica,6151.572683385543
2020-01-01 15:15:30,Antarctica,6463.052737343265
2020-01-01 15:16:00,Antarctica,6631.106996434637
2020-01-01 15:16:30,Antarctica,6757.384720419257
2020-01-01 15:17:00,Antarctica,6829.760653536722
2020-01-01 15:17:30,Antarctica,6890.758730916433
2020-01-01 15:18:00,Antarctica,6919.984070622552
2020-01-01 15:18:30,Antarctica,6954.5536843643995
2020-01-01 15:19:00,Argentina,-3353.9124263491
2020-01-01 15:19:30,Argentina,-2743.349455060093
2020-01-01 15:20:00,Argentina,-2075.8016792506583
2020-01-01 15:20:30,Argentina,-1340.3007723812407
2020-01-01 15:21:00,Argentina,-549.6988118904666
2020-01-01 15:21:30,Argentina,264.33724595559215
2020-01-01 15:22:00,Argentina,1063.6287961622425
2020-01-01 15:22:30,Argentina,1828.5506001977647
2020-01-01 15:23:00,Argentina,2535.1947949186647
2020-01-01 15:23:30,Argentina,3149.408939206715
2020-01-01 15:24:00,Argentina,3688.2263493594946
2020-01-01 15:24:30,Argentina,4163.46654038267
2020-01-01 15:25:00,Argentina,4567.965103579197
2020-01-01 15:54:30,Svalbard,-3352.104545645355
2020-01-01 15:55:00,Svalbard,-2867.1324681481
2020-01-01 15:55:30,Svalbard,-2340.9501087906265
2020-01-01 15:56:00,Svalbard,-1741.2430395097908
2020-01-01 15:56:30,Svalbard,-1132.5007438281918
2020-01-01 15:57:00,Svalbard,-460.5839002609148
2020-01-01 15:57:30,Svalbard,212.57427824559176
2020-01-01 15:58:00,Svalbard,874.322946174319
2020-01-01 15:58:30,Svalbard,1519.7528960819784
2020-01-01 15:59:00,Svalbard,2132.2751123532294
2020-01-01 15:59:30,Svalbard,2668.1873159394854
2020-01-01 16:00:00,Svalbard,3180.628542203805
2020-01-01 16:00:30,Svalbard,3607.5967421573705
2020-01-01 16:01:00,Svalbard,4000.7195215061142
2020-01-01 16:01:30,Svalbard,4342.298394120668
2020-01-01 16:42:00,Antarctica,-6978.597565875525
2020-01-01 16:42:30,Antarctica,-6918.6930911658865
2020-01-01 16:43:00,Antarctica,-6839.48729638994
2020-01-01 16:43:30,Antarctica,-6731.285066889559
2020-01-01 16:44:00,Antarctica,-6548.252552286393
2020-01-01 16:44:30,Antarctica,-6301.787550352
2020-01-01 16:45:00,Antarctica,-5831.34591858856
2020-01-01 16:45:30,Antarctica,-5136.683293737267
2020-01-01 16:46:00,Antarctica,-3915.85598783312
2020-01-01 16:46:30,Antarctica,-2017.955826276533
2020-01-01 16:47:00,Antarctica,406.9797931614906
2020-01-01 16:47:30,Antarctica,2711.7431738239
2020-01-01 16:48:00,Antarctica,4355.185942258784
2020-01-01 16:48:30,Antarctica,5389.1045855120055
2020-01-01 16:49:00,Antarctica,6007.599886572038
2020-01-01 16:49:30,Antarctica,6373.472024403164
2020-01-01 16:50:00,Antarctica,6617.009562062272
2020-01-01 16:50:30,Antarctica,6760.456050197877
2020-01-01 16:51:00,Antarctica,6887.7961211295915
2020-01-01 16:51:30,Antarctica,6924.03385406856
2020-01-01 16:52:00,Antarctica,6957.762056283141
2020-01-01 16:52:30,Antarctica,7010.0388362013355
2020-01-01 16:53:00,Antarctica,7006.0278657706485
2020-01-01 17:29:30,Svalbard,-4809.583182935246
2020-01-01 17:30:00,Svalbard,-4476.621507005998
2020-01-01 17:30:30,Svalbard,-4066.9019274229113
2020-01-01 17:31:00,Svalbard,-3599.2677425171382
2020-01-01 17:31:30,Svalbard,-3014.464468335152
2020-01-01 17:32:00,Svalbard,-2405.2511916044236
2020-01-01 17:32:30,Svalbard,-1690.5970831635243
2020-01-01 17:33:00,Svalbard,-905.6061378358326
