datetime_utc,ground_station,range_rate
2020-01-01 12:03:30,Antarctica,2126.3031327743574
2020-01-01 12:04:00,Antarctica,2738.2505645077185
2020-01-01 12:04:30,Antarctica,3282.413891882329
2020-01-01 12:05:00,Antarctica,3757.2234346361374
2020-01-01 12:05:30,Antarctica,4165.565550271027
2020-01-01 12:06:00,Antarctica,4513.007948704628
2020-01-01 12:06:30,Antarctica,4806.343562045307
2020-01-01 12:11:30,Argentina,-1689.6757650046675
2020-01-01 12:12:00,Argentina,-1156.218003647451
2020-01-01 12:12:30,Argentina,-598.8390214791441
2020-01-01 12:13:00,Argentina,-28.129429554169477
2020-01-01 12:13:30,Argentina,544.0746357678213
2020-01-01 12:14:00,Argentina,1105.8182004893952
2020-01-01 12:14:30,Argentina,1646.1792327565768
2020-01-01 12:15:00,Argentina,2156.1942881928544
2020-01-01 12:41:00,Svalbard,-3730.293877508566
2020-01-01 12:41:30,Svalbard,-3311.18945804772
2020-01-01 12:42:00,Svalbard,-2835.5565425022933
2020-01-01 12:42:30,Svalbard,-2303.8727690543137
2020-01-01 12:43:00,Svalbard,-1720.4850425540494
2020-01-01 12:43:30,Svalbard,-1094.3274895884638
2020-01-01 12:44:00,Svalbard,-438.9034515824869
2020-01-01 12:44:30,Svalbard,228.73898805589954
2020-01-01 12:45:00,Svalbard,889.9690464797318
2020-01-01 12:45:30,Svalbard,1526.9935534220795
2020-01-01 12:46:00,Svalbard,2125.0317589927718
2020-01-01 12:46:30,Svalbard,2673.6628553455794
2020-01-01 12:47:00,Svalbard,3167.1442378557754
2020-01-01 12:47:30,Svalbard,3603.8841419525625
2020-01-01 12:48:00,Svalbard,3985.4489506089267
2020-01-01 12:48:30,Svalbard,4315.471662686013
2020-01-01 13:12:30,Australia,-7084.8869012480045
2020-01-01 13:13:00,Australia,-7064.846455933559
2020-01-01 13:13:30,Australia,-7028.959136107895
2020-01-01 13:14:00,Australia,-6970.332072333156
2020-01-01 13:14:30,Australia,-6877.348957348914
2020-01-01 13:15:00,Australia,-6729.432221724383
2020-01-01 13:15:30,Australia,-6488.094960502336
2020-01-01 13:16:00,Australia,-6077.497867437682
2020-01-01 13:16:30,Australia,-5344.124509602206
2020-01-01 13:17:00,Australia,-4000.1741906135967
2020-01-01 13:17:30,Australia,-1716.0976565144113
2020-01-01 13:18:00,Australia,1214.682146597086
2020-01-01 13:18:30,Australia,3666.546746941078
2020-01-01 13:19:00,Australia,5156.51640463882
2020-01-01 13:19:30,Australia,5970.960250874936
2020-01-01 13:20:00,Australia,6422.670450414806
2020-01-01 13:20:30,Australia,6685.166356379635
2020-01-01 13:21:00,Australia,6844.347027203972
2020-01-01 13:21:30,Australia,6943.46813903777
2020-01-01 13:22:00,Australia,7005.433924755564
2020-01-01 13:22:30,Australia,7043.054557354314
2020-01-01 13:23:00,Australia,7063.868787432051
2020-01-01 13:23:30,Australia,7072.518083743422
2020-01-01 13:32:30,Antarctica,-6159.493894080394
2020-01-01 13:33:00,Antarctica,-6014.021830696873
2020-01-01 13:33:30,Antarctica,-5824.343002491152
2020-01-01 13:34:00,Antarctica,-5577.042320686876
2020-01-01 13:34:30,Antarctica,-5254.390759824046
2020-01-01 13:35:00,Antarctica,-4833.735181729269
2020-01-01 13:35:30,Antarctica,-4288.088292397472
2020-01-01 13:36:00,Antarctica,-3589.702062552274
2020-01-01 13:36:30,Antarctica,-2719.0669432140517
2020-01-01 13:37:00,Antarctica,-1680.1518289813348
2020-01-01 13:37:30,Antarctica,-515.9012233963115
2020-01-01 13:38:00,Antarctica,690.8641335790104
2020-01-01 13:38:30,Antarctica,1841.6683716823268
2020-01-01 13:39:00,Antarctica,2858.478408479391
2020-01-01 13:39:30,Antarctica,3704.4897557734453
2020-01-01 13:40:00,Antarctica,4380.138117317159
2020-01-01 13:40:30,Antarctica,4906.890483184774
2020-01-01 13:41:00,Antarctica,5312.759462933327
2020-01-01 13:41:30,Antarctica,5624.215798662673
2020-01-01 13:42:00,Antarctica,5863.186787017973
2020-01-01 13:42:30,Antarctica,6046.723152860533
2020-01-01 13:43:00,Antarctica,6187.689009056723
2020-01-01 13:43:30,Antarctica,6295.670343669585
2020-01-01 13:44:00,Argentina,-6848.826516978768
2020-01-01 13:44:30,Argentina,-6736.418468371158
2020-01-01 13:45:00,Argentina,-6560.607523741579
2020-01-01 13:45:30,Argentina,-6278.767649183834
2020-01-01 13:46:00,Argentina,-5810.476071331004
2020-01-01 13:46:30,Argentina,-5004.4059989313555
2020-01-01 13:47:00,Argentina,-3611.377099855519
2020-01-01 13:47:30,Argentina,-1420.0968447292835
2020-01-01 13:48:00,Argentina,1237.3009657660525
2020-01-01 13:48:30,Argentina,3483.672110306424
2020-01-01 13:49:00,Argentina,4930.686211044305
2020-01-01 13:49:30,Argentina,5770.630259414615
2020-01-01 13:50:00,Argentina,6258.218648158049
2020-01-01 13:50:30,Argentina,6551.361019121247
2020-01-01 13:51:00,Argentina,6734.2697552063555
2020-01-01 13:51:30,Argentina,6851.507202976714
2020-01-01 13:52:00,Argentina,6927.480280539883
2020-01-01 13:52:30,Argentina,6976.167646100615
2020-01-01 13:53:00,Argentina,7005.938346702247
2020-01-01 13:53:30,Argentina,7022.0110975419175
2020-01-01 13:54:00,Argentina,7027.760646514927
2020-01-01 14:18:00,Svalbard,-3170.6774392912985
2020-01-01 14:18:30,Svalbard,-2710.356945721388
2020-01-01 14:19:00,Svalbard,-2200.2473575008776
2020-01-01 14:19:30,Svalbard,-1644.7262022603045
2020-01-01 14:20:00,Svalbard,-1051.911730126997
2020-01-01 14:20:30,Svalbard,-433.55957789748123
2020-01-01 14:21:00,Svalbard,195.78119946147316
2020-01-01 14:21:30,Svalbard,820.2843474030793
2020-01-01 14:22:00,Svalbard,1424.6969755936827
2020-01-01 14:22:30,Svalbard,1996.0376133771128
2020-01-01 14:23:00,Svalbard,2524.724012251101
2020-01-01 14:23:30,Svalbard,3004.954038469201
2020-01-01 14:24:00,Svalbard,3434.427621733648
2020-01-01 14:24:30,Svalbard,3813.6565978488647
2020-01-01 14:51:30,Australia,-1080.506456148548
2020-01-01 14:52:00,Australia,-504.7449775187173
2020-01-01 14:52:30,Australia,80.87619708833931
2020-01-01 14:53:00,Australia,663.7040764321973
2020-01-01 14:53:30,Australia,1231.3355677384325
2020-01-01 14:54:00,Australia,1772.8244168444053
2020-01-01 14:54:30,Australia,2279.5688953850504
2020-01-01 14:55:00,Australia,2745.7361577885526
2020-01-01 15:07:30,Antarctica,-6924.0383150174075
2020-01-01 15:08:00,Antarctica,-6882.776223886804
2020-01-01 15:08:30,Antarctica,-6818.7530585211425
2020-01-01 15:09:00,Antarctica,-6721.823114306755
2020-01-01 15:09:30,Antarctica,-6575.239786932629
2020-01-01 15:10:00,Antarctica,-6350.31205953531
2020-01-01 15:10:30,Antarctica,-5996.266318520917
2020-01-01 15:11:00,Antarctica,-5422.156554574869
2020-01-01 15:11:30,Antarctica,-4473.168507177166
2020-01-01 15:12:00,Antarctica,-2943.5517654514715
2020-01-01 15:12:30,Antarctica,-768.9427626125032
2020-01-01 15:13:00,Antarctica,1627.7047444123734
2020-01-01 15:13:30,Antarctica,3583.8325891020986
2020-01-01 15:14:00,Antarctica,4878.094711991935
2020-01-01 15:14:30,Antarctica,5667.106738422226
2020-01-01 15:15:00,Antarctica,6146.535592619908
2020-01-01 15:15:30,Antarctica,6445.465561454714
2020-01-01 15:16:00,Antarctica,6637.413611658405
2020-01-01 15:16:30,Antarctica,6763.437118882265
2020-01-01 15:17:00,Antarctica,6846.986309374697
2020-01-01 15:17:30,Antarctica,6901.935601657773
2020-01-01 15:18:00,Antarctica,6936.806067323519
2020-01-01 15:18:30,Antarctica,6957.020218793452
2020-01-01 15:19:00,Argentina,-3353.4858274848775
2020-01-01 15:19:30,Argentina,-2751.7549589034616
2020-01-01 15:20:00,Argentina,-2073.471155331249
2020-01-01 15:20:30,Argentina,-1329.3338557627687
2020-01-01 15:21:00,Argentina,-538.8747868889092
2020-01-01 15:21:30,Argentina,271.02183978622344
2020-01-01 15:22:00,Argentina,1070.0791013926128
2020-01-01 15:22:30,Argentina,1829.8775776117982
2020-01-01 15:23:00,Argentina,2528.3927947205148
2020-01-01 15:23:30,Argentina,3152.2729690407396
2020-01-01 15:24:00,Argentina,3696.6173583112986
2020-01-01 15:24:30,Argentina,4163.104272969153
2020-01-01 15:25:00,Argentina,4557.597928639375
2020-01-01 15:54:30,Svalbard,-3352.276748831141
2020-01-01 15:55:00,Svalbard,-2877.630846510576
2020-01-01 15:55:30,Svalbard,-2345.665802773231
2020-01-01 15:56:00,Svalbard,-1760.4654545157518
2020-01-01 15:56:30,Svalbard,-1130.8291716092144
2020-01-01 15:57:00,Svalbard,-470.32376972463965
2020-01-01 15:57:30,Svalbard,203.71353447337322
2020-01-01 15:58:00,Svalbard,872.1765875377257
2020-01-01 15:58:30,Svalbard,1516.7100938906108
2020-01-01 15:59:00,Svalbard,2122.0049069851502
2020-01-01 15:59:30,Svalbard,2677.2395009922375
2020-01-01 16:00:00,Svalbard,3176.4382662061844
2020-01-01 16:00:30,Svalbard,3617.9329282329686
2020-01-01 16:01:00,Svalbard,4003.328860010878
2020-01-01 16:01:30,Svalbard,4336.365862328903
2020-01-01 16:42:00,Antarctica,-6969.33725130297
2020-01-01 16:42:30,Antarctica,-6920.394735387048
2020-01-01 16:43:00,Antarctica,-6845.061239584558
2020-01-01 16:43:30,Antarctica,-6730.749485006034
2020-01-01 16:44:00,Antarctica,-6556.204635668282
2020-01-01 16:44:30,Antarctica,-6284.1400634563415
2020-01-01 16:45:00,Antarctica,-5847.215846944067
2020-01-01 16:45:30,Antarctica,-5124.310766841474
2020-01-01 16:46:00,Antarctica,-3919.657578648749
2020-01-01 16:46:30,Antarctica,-2035.4454879201542
2020-01-01 16:47:00,Antarctica,394.81097501444833
2020-01-01 16:47:30,Antarctica,2704.891746936165
2020-01-01 16:48:00,Antarctica,4363.891640024991
2020-01-01 16:48:30,Antarctica,5391.421506800834
2020-01-01 16:49:00,Antarctica,6006.288928035037
2020-01-01 16:49:30,Antarctica,6380.858526073609
2020-01-01 16:50:00,Antarctica,6616.2585991327305
2020-01-01 16:50:30,Antarctica,6768.289615014011
2020-01-01 16:51:00,Antarctica,6868.072680853531
2020-01-01 16:51:30,Antarctica,6933.556003755175
2020-01-01 16:52:00,Antarctica,6975.500844682837
2020-01-01 16:52:30,Antarctica,7000.6090154281865
2020-01-01 16:53:00,Antarctica,7013.202860086249
2020-01-01 17:29:30,Svalbard,-4802.45214220418
2020-01-01 17:30:00,Svalbard,-4469.199069305263
2020-01-01 17:30:30,Svalbard,-4069.261171918596
2020-01-01 17:31:00,Svalbard,-3593.9335480802083
2020-01-01 17:31:30,Svalbard,-3036.8551113529948
2020-01-01 17:32:00,Svalbard,-2396.513295801903
2020-01-01 17:32:30,Svalbard,-1679.054951193621
