datetime_utc,ground_station,range
2020-01-01 17:36:30,Svalbard,2228051.753428595
2020-01-01 17:37:00,Svalbard,2354252.469725745
2020-01-01 17:37:30,Svalbard,2491383.9577728994
2020-01-01 17:38:00,Svalbard,2638621.3734723837
2020-01-01 18:15:00,Antarctica,2686724.3818685575
2020-01-01 18:15:30,Antarctica,2486576.565352485
2020-01-01 18:16:00,Antarctica,2288949.480988363
2020-01-01 18:16:30,Antarctica,2095108.2871586462
2020-01-01 18:17:00,Antarctica,1906497.0266957164
2020-01-01 18:17:30,Antarctica,1724638.8078820612
2020-01-01 18:18:00,Antarctica,1552656.1002143545
2020-01-01 18:18:30,Antarctica,1394189.1482167905
2020-01-01 18:19:00,Antarctica,1254173.9284800517
2020-01-01 18:19:30,Antarctica,1140543.6438431833
2020-01-01 18:20:00,Antarctica,1061325.3799611866
2020-01-01 18:20:30,Antarctica,1024739.7259039825
2020-01-01 18:21:00,Antarctica,1035104.2179827534
2020-01-01 18:21:30,Antarctica,1091355.6524961006
2020-01-01 18:22:00,Antarctica,1186921.6339697444
2020-01-01 18:22:30,Antarctica,1313111.9172802516
2020-01-01 18:23:00,Antarctica,1461640.7523994674
2020-01-01 18:23:30,Antarctica,1626621.7435718847
2020-01-01 18:24:00,Antarctica,1803492.1495649687
2020-01-01 18:24:30,Antarctica,1988119.8102126878
2020-01-01 18:25:00,Antarctica,2179171.65169513
2020-01-01 18:25:30,Antarctica,2374679.7958243513
2020-01-01 18:26:00,Antarctica,2573193.7306716074
2020-01-01 19:04:00,Svalbard,2643292.2331618904
2020-01-01 19:04:30,Svalbard,2463122.458281469
2020-01-01 19:05:00,Svalbard,2288238.420422777
2020-01-01 19:05:30,Svalbard,2120053.3708126503
2020-01-01 19:06:00,Svalbard,1960376.7897018837
2020-01-01 19:06:30,Svalbard,1811844.6192864752
2020-01-01 19:07:00,Svalbard,1677739.1891108807
2020-01-01 19:07:30,Svalbard,1561572.4328580692
2020-01-01 19:08:00,Svalbard,1467992.8033879912
2020-01-01 19:08:30,Svalbard,1401786.954574377
2020-01-01 19:09:00,Svalbard,1366577.915957947
2020-01-01 19:09:30,Svalbard,1365113.6724596869
2020-01-01 19:10:00,Svalbard,1397868.481972333
2020-01-01 19:10:30,Svalbard,1462137.8159680928
2020-01-01 19:11:00,Svalbard,1553663.2916561791
2020-01-01 19:11:30,Svalbard,1668413.1139215655
2020-01-01 19:12:00,Svalbard,1801529.577895359
2020-01-01 19:12:30,Svalbard,1949720.3432654499
2020-01-01 19:13:00,Svalbard,2108834.0420310795
2020-01-01 19:13:30,Svalbard,2276959.2400214365
2020-01-01 19:14:00,Svalbard,2451982.956518953
2020-01-01 19:14:30,Svalbard,2632278.377812215
2020-01-01 19:49:00,Antarctica,2531041.797901104
2020-01-01 19:49:30,Antarctica,2342268.5040951404
2020-01-01 19:50:00,Antarctica,2158506.2895374214
2020-01-01 19:50:30,Antarctica,1981708.429742039
2020-01-01 19:51:00,Antarctica,1813957.720182308
2020-01-01 19:51:30,Antarctica,1658330.5139714784
2020-01-01 19:52:00,Antarctica,1518858.4345304072
2020-01-01 19:52:30,Antarctica,1400222.3353312886
2020-01-01 19:53:00,Antarctica,1308234.6132761217
2020-01-01 19:53:30,Antarctica,1249629.369629762
2020-01-01 19:54:00,Antarctica,1228338.8787271813
2020-01-01 19:54:30,Antarctica,1246704.2448477272
2020-01-01 19:55:00,Antarctica,1302867.517643636
2020-01-01 19:55:30,Antarctica,1392617.885413018
2020-01-01 19:56:00,Antarctica,1509347.2089942647
2020-01-01 19:56:30,Antarctica,1647520.8359035214
2020-01-01 19:57:00,Antarctica,1802129.1532815688
2020-01-01 19:57:30,Antarctica,1968924.2571541655
2020-01-01 19:58:00,Antarctica,2145027.2061902788
2020-01-01 19:58:30,Antarctica,2327980.745627905
2020-01-01 19:59:00,Antarctica,2516187.2644279334
2020-01-01 20:39:00,Svalbard,2519986.9010220245
2020-01-01 20:39:30,Svalbard,2318966.056337163
2020-01-01 20:40:00,Svalbard,2120288.5382328103
2020-01-01 20:40:30,Svalbard,1924964.8763396998
2020-01-01 20:41:00,Svalbard,1734089.171108964
2020-01-01 20:41:30,Svalbard,1549476.2758997728
2020-01-01 20:42:00,Svalbard,1374632.3706316003
2020-01-01 20:42:30,Svalbard,1213109.5302373718
2020-01-01 20:43:00,Svalbard,1072031.7429968263
2020-01-01 20:43:30,Svalbard,960309.6106807765
2020-01-01 20:44:00,Svalbard,888991.7468390608
2020-01-01 20:44:30,Svalbard,868742.3659275249
2020-01-01 20:45:00,Svalbard,902561.30554613
2020-01-01 20:45:30,Svalbard,984806.5796421949
2020-01-01 20:46:00,Svalbard,1104912.4545864745
2020-01-01 20:46:30,Svalbard,1252118.52451653
2020-01-01 20:47:00,Svalbard,1417436.865621497
2020-01-01 20:47:30,Svalbard,1595436.0107967288
2020-01-01 20:48:00,Svalbard,1782088.6350785063
2020-01-01 20:48:30,Svalbard,1974736.5814991717
2020-01-01 20:49:00,Svalbard,2171572.9630356445
2020-01-01 20:49:30,Svalbard,2371554.82846686
2020-01-01 20:50:00,Svalbard,2573135.1329999226
2020-01-01 21:22:00,Antarctica,2616811.07050314
2020-01-01 21:22:30,Antarctica,2422682.447410586
2020-01-01 21:23:00,Antarctica,2232306.0511737554
2020-01-01 21:23:30,Antarctica,2047542.0499502954
2020-01-01 21:24:00,Antarctica,1869841.814016755
2020-01-01 21:24:30,Antarctica,1701689.5828042591
2020-01-01 21:25:00,Antarctica,1546808.5477625416
2020-01-01 21:25:30,Antarctica,1409281.3066617744
2020-01-01 21:26:00,Antarctica,1294852.603833491
2020-01-01 21:26:30,Antarctica,1210503.7763937386
2020-01-01 21:27:00,Antarctica,1162860.4655895967
2020-01-01 21:27:30,Antarctica,1156638.3950044028
2020-01-01 21:28:00,Antarctica,1191611.5438184803
2020-01-01 21:28:30,Antarctica,1265604.652944656
2020-01-01 21:29:00,Antarctica,1371425.782738049
2020-01-01 21:29:30,Antarctica,1502270.4822369977
2020-01-01 21:30:00,Antarctica,1652728.532420902
2020-01-01 21:30:30,Antarctica,1816960.442184061
2020-01-01 21:31:00,Antarctica,1991965.7062718908
2020-01-01 21:31:30,Antarctica,2174793.25117172
2020-01-01 21:32:00,Antarctica,2363239.4162894976
2020-01-01 21:32:30,Antarctica,2555890.3154167305
2020-01-01 22:13:30,Svalbard,2511467.907492555
2020-01-01 22:14:00,Svalbard,2300464.476546814
2020-01-01 22:14:30,Svalbard,2090194.9265160053
2020-01-01 22:15:00,Svalbard,1881072.5470379856
2020-01-01 22:15:30,Svalbard,1673680.3726059406
2020-01-01 22:16:00,Svalbard,1469008.038549886
2020-01-01 22:16:30,Svalbard,1268865.2579216082
2020-01-01 22:17:00,Svalbard,1076130.4275592386
2020-01-01 22:17:30,Svalbard,895559.2913618832
2020-01-01 22:18:00,Svalbard,736841.2632205873
2020-01-01 22:18:30,Svalbard,616742.1533719124
2020-01-01 22:19:00,Svalbard,561220.1340829869
2020-01-01 22:19:30,Svalbard,589024.3093680448
2020-01-01 22:20:00,Svalbard,690044.1779073013
2020-01-01 22:20:30,Svalbard,838061.9240009777
2020-01-01 22:21:00,Svalbard,1012978.2099527471
2020-01-01 22:21:30,Svalbard,1202470.796060697
2020-01-01 22:22:00,Svalbard,1400564.9601608303
2020-01-01 22:22:30,Svalbard,1603898.1396338586
2020-01-01 22:23:00,Svalbard,1810894.1167561838
2020-01-01 22:23:30,Svalbard,2019692.3452892583
2020-01-01 22:24:00,Svalbard,2229866.927222399
2020-01-01 22:24:30,Svalbard,2441246.793960558
2020-01-01 22:25:00,Svalbard,2652635.086579727
2020-01-01 22:55:30,Antarctica,2502002.6496960074
2020-01-01 22:56:00,Antarctica,2296870.8892959496
2020-01-01 22:56:30,Antarctica,2094177.9725377725
2020-01-01 22:57:00,Antarctica,1894734.1208626719
2020-01-01 22:57:30,Antarctica,1699649.3836976725
2020-01-01 22:58:00,Antarctica,1510981.6476547176
2020-01-01 22:58:30,Antarctica,1332203.0590021263
2020-01-01 22:59:00,Antarctica,1167585.6374470585
2020-01-01 22:59:30,Antarctica,1024234.7444956223
2020-01-01 23:00:00,Antarctica,912497.4935837844
2020-01-01 23:00:30,Antarctica,845498.4010207637
2020-01-01 23:01:00,Antarctica,833302.5133759208
2020-01-01 23:01:30,Antarctica,879299.3004949448
2020-01-01 23:02:00,Antarctica,974407.9418038565
2020-01-01 23:02:30,Antarctica,1106393.250206833
2020-01-01 23:03:00,Antarctica,1263155.2943983248
2020-01-01 23:03:30,Antarctica,1437184.0406873242
2020-01-01 23:04:00,Antarctica,1621967.0841783013
2020-01-01 23:04:30,Antarctica,1814315.9202373303
2020-01-01 23:05:00,Antarctica,2012051.1958539966
2020-01-01 23:05:30,Antarctica,2213272.2058149674
2020-01-01 23:06:00,Antarctica,2417341.908838005
2020-01-01 23:06:30,Antarctica,2623126.0312008993
2020-01-01 23:47:30,Svalbard,2622030.776123404
2020-01-01 23:48:00,Svalbard,2411118.0255206004
2020-01-01 23:48:30,Svalbard,2200809.288758877
2020-01-01 23:49:00,Svalbard,1991422.907445297
2020-01-01 23:49:30,Svalbard,1784077.337859164
2020-01-01 23:50:00,Svalbard,1579377.0847454031
2020-01-01 23:50:30,Svalbard,1378629.9427497003
2020-01-01 23:51:00,Svalbard,1184741.1942053572
2020-01-01 23:51:30,Svalbard,1001434.1187639063
2020-01-01 23:52:00,Svalbard,836381.2647671717
2020-01-01 23:52:30,Svalbard,702601.6710713357
2020-01-01 23:53:00,Svalbard,620779.954200324
2020-01-01 23:53:30,Svalbard,612619.3216776844
2020-01-01 23:54:00,Svalbard,680377.7500768668
2020-01-01 23:54:30,Svalbard,805465.1953308042
2020-01-01 23:55:00,Svalbard,965321.9267762242
2020-01-01 23:55:30,Svalbard,1145850.0057397638
2020-01-01 23:56:00,Svalbard,1337997.7983048472
2020-01-01 23:56:30,Svalbard,1537656.8834989492
2020-01-01 23:57:00,Svalbard,1741938.712776233
2020-01-01 23:57:30,Svalbard,1949122.7632756743
2020-01-01 23:58:00,Svalbard,2158356.1424842747
2020-01-01 23:58:30,Svalbard,2368698.798274034
2020-01-01 23:59:00,Svalbard,2579885.827837075
2020-01-02 00:20:00,Argentina,2605548.822732176
2020-01-02 00:20:30,Argentina,2417165.493608918
2020-01-02 00:21:00,Argentina,2233627.573077795
2020-01-02 00:21:30,Argentina,2056352.960628759
2020-01-02 00:22:00,Argentina,1888128.4015863051
2020-01-02 00:22:30,Argentina,1730708.0213800615
2020-01-02 00:23:00,Argentina,1588668.6462544287
2020-01-02 00:23:30,Argentina,1465658.3494542812
2020-01-02 00:24:00,Argentina,1367503.153385
2020-01-02 00:24:30,Argentina,1299709.5147593643
2020-01-02 00:25:00,Argentina,1267526.485657036
2020-01-02 00:25:30,Argentina,1274019.1423753707
2020-01-02 00:26:00,Argentina,1317582.7006511183
2020-01-02 00:26:30,Argentina,1395640.129685704
2020-01-02 00:27:00,Argentina,1502396.7058004066
2020-01-02 00:27:30,Argentina,1632214.0814283537
2020-01-02 00:28:00,Argentina,1779736.7126236267
2020-01-02 00:28:30,Argentina,1941282.1437394314
2020-01-02 00:29:00,Antarctica,2617359.0733836317
2020-01-02 00:29:30,Antarctica,2405162.177086555
2020-01-02 00:30:00,Argentina,2478029.6149608856
2020-01-02 00:30:30,Antarctica,1982624.1045456503
2020-01-02 00:31:00,Antarctica,1772702.2646990553
2020-01-02 00:31:30,Antarctica,1565456.1640067438
2020-01-02 00:32:00,Antarctica,1361247.719872196
2020-01-02 00:32:30,Antarctica,1162538.0295193468
2020-01-02 00:33:00,Antarctica,972902.2089261967
2020-01-02 00:33:30,Antarctica,799052.4406532891
2020-01-02 00:34:00,Antarctica,653983.258506123
2020-01-02 00:34:30,Antarctica,560704.1349677154
2020-01-02 00:35:00,Antarctica,546555.7732656238
2020-01-02 00:35:30,Antarctica,616563.6822335562
2020-01-02 00:36:00,Antarctica,747853.275127996
2020-01-02 00:36:30,Antarctica,914018.0501441512
2020-01-02 00:37:00,Antarctica,1099478.150267608
2020-01-02 00:37:30,Antarctica,1295522.4258313626
2020-01-02 00:38:00,Antarctica,1497850.5673985456
2020-01-02 00:38:30,Antarctica,1704119.7669121418
2020-01-02 00:39:00,Antarctica,1912954.602556094
2020-01-02 00:39:30,Antarctica,2123285.7380036395
2020-01-02 00:40:00,Antarctica,2334476.7470868262
2020-01-02 00:40:30,Antarctica,2545950.513683
2020-01-02 00:49:30,Australia,2624322.5406630547
2020-01-02 00:50:00,Australia,2445058.262484929
2020-01-02 00:50:30,Australia,2271472.748180964
2020-01-02 00:51:00,Australia,2104954.899281384
2020-01-02 00:51:30,Australia,1947474.1826570781
2020-01-02 00:52:00,Australia,1801664.360703185
2020-01-02 00:52:30,Australia,1671114.0753340041
2020-01-02 00:53:00,Australia,1559729.1851551519
2020-01-02 00:53:30,Australia,1471560.169660409
2020-01-02 00:54:00,Australia,1411667.8776497764
2020-01-02 00:54:30,Australia,1383672.0609611622
2020-01-02 00:55:00,Australia,1389516.0036725856
2020-01-02 00:55:30,Australia,1428731.4839519726
2020-01-02 00:56:00,Australia,1498919.7942347259
2020-01-02 00:56:30,Australia,1595644.1556836264
2020-01-02 00:57:00,Australia,1714365.248494741
2020-01-02 00:57:30,Australia,1851010.9324206065
2020-01-02 00:58:00,Australia,2001717.0763751727
2020-01-02 00:58:30,Australia,2163407.07573604
2020-01-02 00:59:00,Australia,2333608.9476178987
2020-01-02 00:59:30,Australia,2510237.9391447785
