datetime_utc,ground_station,az_deg,el_deg
2020-01-01 13:41:30,Antarctica,39.9245317998812,6.344946179493487
2020-01-01 13:42:00,Argentina,164.80314988757056,0.8784959098833514
2020-01-01 13:42:30,Argentina,164.13518369682785,2.9209915241941946
2020-01-01 13:43:00,Argentina,163.35657579545426,5.17245444839888
2020-01-01 13:43:30,Argentina,162.42835858124923,7.697615681567245
2020-01-01 13:44:00,Argentina,161.29154641931427,10.589473744590578
2020-01-01 13:44:30,Argentina,159.8525298411842,13.9851943354611
2020-01-01 13:45:00,Argentina,157.95373302397175,18.092236095125298
2020-01-01 13:45:30,Argentina,155.3091854375738,23.229693295284015
2020-01-01 13:46:00,Argentina,151.34633722155567,29.88182183781422
2020-01-01 13:46:30,Argentina,144.7602684735951,38.696424360946
2020-01-01 13:47:00,Argentina,132.07133623565502,50.00866260736879
2020-01-01 13:47:30,Argentina,103.76365709161912,61.097581009024026
2020-01-01 13:48:00,Argentina,57.45060830964887,61.53875817230362
2020-01-01 13:48:30,Argentina,27.75761006268451,50.67833083485672
2020-01-01 13:49:00,Argentina,14.485990652424473,39.18753998668897
2020-01-01 13:49:30,Argentina,7.67735698531146,30.181365728871516
2020-01-01 13:50:00,Argentina,3.621468436472575,23.390861268530383
2020-01-01 13:50:30,Argentina,0.939559237651997,18.15947447014087
2020-01-01 13:51:00,Argentina,-0.9678831277837886,13.988111943981082
2020-01-01 13:51:30,Argentina,-2.398222032860022,10.547086267034178
2020-01-01 13:52:00,Argentina,-3.514440600007861,7.622252661522459
2020-01-01 13:52:30,Argentina,-4.412953273945359,5.072289947996033
2020-01-01 13:53:00,Argentina,-5.15430181089089,2.8015779640031635
2020-01-01 13:53:30,Argentina,-5.77836065721006,0.7436911200609533
2020-01-01 13:54:00,Argentina,-6.312435191906946,-1.1486869272508942
2020-01-01 14:18:00,Svalbard,-29.072022673816658,0.8584779424482821
2020-01-01 14:18:30,Svalbard,-24.389711450017685,1.690276485805678
2020-01-01 14:19:00,Svalbard,-19.40072987568271,2.4076708897886814
2020-01-01 14:19:30,Svalbard,-14.138196323420043,2.9842372105293373
2020-01-01 14:20:00,Svalbard,-8.655069305780975,3.395156271083467
2020-01-01 14:20:30,Svalbard,-3.0230130434800184,3.620486435565499
2020-01-01 14:21:00,Svalbard,2.672242501009143,3.6483124414937396
2020-01-01 14:21:30,Svalbard,8.338637647974274,3.4768470364459225
2020-01-01 14:22:00,Svalbard,13.887031979467892,3.114772629598015
2020-01-01 14:22:30,Svalbard,19.23974655216555,2.5796984334076147
2020-01-01 14:23:00,Svalbard,24.33648169023578,1.895267890673736
2020-01-01 14:23:30,Svalbard,29.13673945794342,1.087818226842174
2020-01-01 14:24:00,Svalbard,33.619051004969336,0.1834288850158611
2020-01-01 14:24:30,Svalbard,37.77805273693258,-0.7941591056334308
2020-01-01 14:51:30,Australia,-81.45244284499199,0.5538274043300979
2020-01-01 14:52:00,Australia,-86.60078149365661,0.7946862490997512
2020-01-01 14:52:30,Australia,-91.81040406463788,0.8748041091539965
2020-01-01 14:53:00,Australia,-97.0103908946392,0.791476917340289
2020-01-01 14:53:30,Australia,-102.13085322381893,0.5489739268069415
2020-01-01 14:54:00,Australia,-107.10872864738631,0.15787063509346175
2020-01-01 14:54:30,Australia,-111.89222097344262,-0.36647951700070197
2020-01-01 14:55:00,Australia,-116.44321637929161,-1.005907539214393
2020-01-01 15:07:30,Antarctica,156.05615299498697,3.349656093620431
2020-01-01 15:08:00,Antarctica,154.92877501875964,5.63764444631507
2020-01-01 15:08:30,Antarctica,153.5784903132948,8.205187942793554
2020-01-01 15:09:00,Antarctica,151.91858103090618,11.144560804425673
2020-01-01 15:09:30,Antarctica,149.81212819849515,14.588755525599368
2020-01-01 15:10:00,Antarctica,147.03097329234532,18.731250686777386
2020-01-01 15:10:30,Antarctica,143.16922146854427,23.849170234514805
2020-01-01 15:11:00,Antarctica,137.44677669997785,30.30345769307225
2020-01-01 15:11:30,Antarctica,128.24094516679395,38.38566586769413
2020-01-01 15:12:00,Antarctica,112.12188046375887,47.528264291664485
2020-01-01 15:12:30,Antarctica,84.38701153932807,54.14317264516453
2020-01-01 15:13:00,Antarctica,51.14330117163412,52.4169493545517
2020-01-01 15:13:30,Antarctica,27.99394825882301,44.16570312018931
2020-01-01 15:14:00,Antarctica,14.97925939851611,35.21379076906762
2020-01-01 15:14:30,Antarctica,7.335695375302755,27.737631436247106
2020-01-01 15:15:00,Antarctica,2.4329006691725477,21.81745839473955
2020-01-01 15:15:30,Antarctica,-0.9588346154515807,17.095103328491334
2020-01-01 15:16:00,Antarctica,-3.4471489123342045,13.235719299932596
2020-01-01 15:16:30,Antarctica,-5.357697484890649,9.995181257215355
2020-01-01 15:17:00,Antarctica,-6.8782567006529,7.204854982089751
2020-01-01 15:17:30,Antarctica,-8.12390530337712,4.748621759305198
2020-01-01 15:18:00,Antarctica,-9.168798964708206,2.5454348530707804
2020-01-01 15:18:30,Antarctica,-10.062749918840602,0.5376476804067696
2020-01-01 15:19:00,Argentina,-143.59520235975546,4.696556301764536
2020-01-01 15:19:30,Argentina,-138.1045701441227,5.736827820659044
2020-01-01 15:20:00,Argentina,-132.14519661984025,6.597780934863938
2020-01-01 15:20:30,Argentina,-125.79108747890437,7.225677621406716
2020-01-01 15:21:00,Argentina,-119.16271686769669,7.574013363432266
2020-01-01 15:21:30,Argentina,-112.41833394146504,7.613888089310981
2020-01-01 15:22:00,Argentina,-105.73341274221463,7.3415632461270715
2020-01-01 15:22:30,Argentina,-99.2740171530612,6.779538481587752
2020-01-01 15:23:00,Argentina,-93.17353950906961,5.970577905054146
2020-01-01 15:23:30,Argentina,-87.52019074783355,4.967671647075074
2020-01-01 15:24:00,Argentina,-82.3566458130293,3.824194711201916
2020-01-01 15:24:30,Argentina,-77.68815726264539,2.5871459517105753
2020-01-01 15:25:00,Argentina,-73.49393950192487,1.29408548748385
2020-01-01 15:54:30,Svalbard,-4.919513820860126,1.9050828391959211
2020-01-01 15:55:00,Svalbard,-0.07839462863244792,2.8276933121127477
2020-01-01 15:55:30,Svalbard,5.120301352744016,3.6309458963479306
2020-01-01 15:56:00,Svalbard,10.64301435838185,4.282022404922262
2020-01-01 15:56:30,Svalbard,16.430688343562448,4.749201075740551
2020-01-01 15:57:00,Svalbard,22.39935529059822,5.0063964872248174
2020-01-01 15:57:30,Svalbard,28.445799826087036,5.03774794862157
2020-01-01 15:58:00,Svalbard,34.457944859740834,4.8407836245101405
2020-01-01 15:58:30,Svalbard,40.327624809840366,4.426961140515637
2020-01-01 15:59:00,Svalbard,45.96228878629398,3.819362295589088
2020-01-01 15:59:30,Svalbard,51.29268924811822,3.0484381354124648
2020-01-01 16:00:00,Svalbard,56.27539523962446,2.147274426417937
2020-01-01 16:00:30,Svalbard,60.89085574781802,1.1476495475544692
2020-01-01 16:01:00,Svalbard,65.13878025785492,0.07750631117542017
2020-01-01 16:01:30,Svalbard,69.03264552870071,-1.0401723944359478
2020-01-01 16:42:00,Antarctica,151.14386610347654,4.253210152694447
2020-01-01 16:42:30,Antarctica,152.0578794206837,6.670834079320859
2020-01-01 16:43:00,Antarctica,153.2203436544001,9.409912828187318
2020-01-01 16:43:30,Antarctica,154.73383949403558,12.582212518326221
2020-01-01 16:44:00,Antarctica,156.7649940478286,16.351102147208312
2020-01-01 16:44:30,Antarctica,159.60154776789815,20.956671746354488
2020-01-01 16:45:00,Antarctica,163.77908045892846,26.740774538477087
2020-01-01 16:45:30,Antarctica,170.3864404208881,34.11704828561514
2020-01-01 16:46:00,Antarctica,-178.17582478669755,43.22705038715678
2020-01-01 16:46:30,Antarctica,-156.93699379836585,52.4424716897359
2020-01-01 16:47:00,Antarctica,-123.15557574409932,55.86928919599562
2020-01-01 16:47:30,Antarctica,-92.61805297437627,49.810602927842794
2020-01-01 16:48:00,Antarctica,-75.14091652334943,40.22831109085142
2020-01-01 16:48:30,Antarctica,-65.60744046070396,31.62637967944258
2020-01-01 16:49:00,Antarctica,-59.931682326107016,24.79509121845656
2020-01-01 16:49:30,Antarctica,-56.25086044333422,19.42642767764117
2020-01-01 16:50:00,Antarctica,-53.702072209568264,15.116863060900693
2020-01-01 16:50:30,Antarctica,-51.848526860316696,11.558264927961027
2020-01-01 16:51:00,Antarctica,-50.44958488047399,8.537845156017244
2020-01-01 16:51:30,Antarctica,-49.36299248969871,5.910881500903296
2020-01-01 16:52:00,Antarctica,-48.49968987595259,3.577887147560462
2020-01-01 16:52:30,Antarctica,-47.801239891715085,1.4691581199195223
2020-01-01 16:53:00,Antarctica,-47.227779396121335,-0.4651811255545382
2020-01-01 17:29:30,Svalbard,4.707657511014213,1.6325804199538192
2020-01-01 17:30:00,Svalbard,8.766222259150307,3.0056306522859657
2020-01-01 17:30:30,Svalbard,13.302816024216462,4.352263414939106
2020-01-01 17:31:00,Svalbard,18.359314129347773,5.6401345462932495
2020-01-01 17:31:30,Svalbard,23.95964446268508,6.824937335781352
2020-01-01 17:32:00,Svalbard,30.09637136981948,7.850801683383846
2020-01-01 17:32:30,Svalbard,36.71656214855727,8.65454266816889
2020-01-01 17:33:00,Svalbard,43.71235163841702,9.174888172563788
2020-01-01 17:33:30,Svalbard,50.92323562020639,9.365481940536377
2020-01-01 17:34:00,Svalbard,58.154375582489514,9.207199112355166
2020-01-01 17:34:30,Svalbard,65.20747164593661,8.713868106432988
2020-01-01 17:35:00,Svalbard,71.91298760916607,7.928232101073621
2020-01-01 17:35:30,Svalbard,78.15160851537324,6.910376096207835
2020-01-01 17:36:00,Svalbard,83.85965305354884,5.724365021703373
2020-01-01 17:36:30,Svalbard,89.02147253386899,4.4280921851583015
2020-01-01 17:37:00,Svalbard,93.6557462970849,3.068152552614769
2020-01-01 17:37:30,Svalbard,97.80162415543383,1.6789027108781371
2020-01-01 17:38:00,Svalbard,101.50778880909952,0.2839239517732115
2020-01-01 17:38:30,Svalbard,104.82511149060863,-1.1016358655171588
2020-01-01 18:16:00,Antarctica,141.6993417611588,3.9334234707865994
2020-01-01 18:16:30,Antarctica,144.08151176252767,6.138566667232646
2020-01-01 18:17:00,Antarctica,146.9949462753064,8.556181177734556
2020-01-01 18:17:30,Antarctica,150.61331845795647,11.225053949775784
2020-01-01 18:18:00,Antarctica,155.17906707868212,14.177245606408544
2020-01-01 18:18:30,Antarctica,161.02448683796177,17.413956532151083
2020-01-01 18:19:00,Antarctica,168.5762775586673,20.852168091772633
2020-01-01 18:19:30,Antarctica,178.2880406289463,24.230367962953142
2020-01-01 18:20:00,Antarctica,-169.60968440213472,27.011481646806033
2020-01-01 18:20:30,Antarctica,-155.58116278893374,28.45525029906466
2020-01-01 18:21:00,Antarctica,-141.04726953953403,28.04533836514121
2020-01-01 18:21:30,Antarctica,-127.7411933388349,25.941924261726115
2020-01-01 18:22:00,Antarctica,-116.68126450623618,22.82926100174919
2020-01-01 18:22:30,Antarctica,-107.96427133355432,19.388563068959023
2020-01-01 18:23:00,Antarctica,-101.21457702472017,16.029249275152225
2020-01-01 18:23:30,Antarctica,-95.97339597066363,12.92117898918531
2020-01-01 18:24:00,Antarctica,-91.85330675427184,10.10184320744133
